cycle_year,state,school,applications,in state applicants,out of state applicants,women applicants,men applicants,matriculants,in state matriculants,out of state matriculants,women matriculants,men matriculants
2015,PA,Pennsylvania-Perelman,5436.0,10.7,89.3,44.4,55.6,156.0,14.7,85.3,47.4,52.6
2015,PA,Pittsburgh,5371.0,14.2,85.8,43.3,56.7,148.0,27.7,72.3,49.3,50.7
2015,PA,Temple-Katz,11224.0,11.8,88.2,47.0,53.0,205.0,47.3,52.7,48.3,51.7
2015,PR,Caribe,1188.0,39.8,60.2,49.9,50.1,67.0,89.6,10.4,43.3,56.7
2015,PR,Ponce,1200.0,42.3,57.7,52.0,47.9,76.0,68.4,31.6,51.3,48.7
2015,PR,Puerto Rico,692.0,58.7,41.3,50.4,49.6,110.0,97.3,2.7,45.5,54.5
2015,PR,San Juan Bautista,1217.0,31.5,68.5,49.4,50.5,63.0,65.1,34.9,46.0,54.0
2015,RI,Brown-Alpert,8219.0,0.9,99.1,49.8,50.1,144.0,9.7,90.3,52.1,47.9
2015,SC,MU South Carolina,4383.0,12.9,87.1,48.6,51.4,176.0,82.4,17.6,46.0,54.0
2015,SC,South Carolina Columbia,3724.0,13.4,86.6,47.6,52.4,94.0,78.7,21.3,41.5,58.5
2015,SC,South Carolina Greenville,3074.0,17.3,82.7,49.7,50.3,99.0,66.7,33.3,57.6,42.4
2015,SD,South Dakota-Sanford,712.0,22.6,77.4,43.1,56.9,70.0,84.3,15.7,37.1,62.9
2015,TN,East Tennessee-Quillen,2187.0,32.3,67.7,45.7,54.3,72.0,90.3,9.7,38.9,61.1
2015,TN,Meharry,7572.0,4.2,95.8,53.8,46.1,105.0,19.0,81.0,51.4,48.6
2015,TN,Tennessee,1971.0,39.2,60.8,43.3,56.7,165.0,90.9,9.1,46.1,53.9
2015,TN,Vanderbilt,6831.0,4.8,95.2,43.8,56.2,90.0,8.9,91.1,38.9,61.1
2015,TX,Baylor,7600.0,24.0,76.0,45.0,54.9,185.0,80.5,19.5,48.6,51.4
2015,TX,Texas A & M,4456.0,78.4,21.6,43.9,56.1,198.0,92.4,7.6,48.0,52.0
2015,TX,Texas Tech,4192.0,79.7,20.3,44.0,56.0,180.0,89.4,10.6,44.4,55.6
2015,TX,Texas Tech-Foster,3692.0,82.4,17.6,44.6,55.4,104.0,91.3,8.7,35.6,64.4
2015,TX,UT San Antonio-Long,4711.0,76.3,23.7,44.0,56.0,210.0,85.2,14.8,41.9,58.1
2015,TX,UT Houston-McGovern,4944.0,75.2,24.8,43.8,56.2,240.0,91.7,8.3,42.9,57.1
2015,TX,UT Medical Branch,4677.0,78.3,21.7,44.4,55.6,230.0,97.4,2.6,42.2,57.8
2015,TX,UT Southwestern,4721.0,74.3,25.7,43.3,56.7,232.0,86.2,13.8,48.3,51.7
2015,UT,Utah,2710.0,20.0,80.0,38.0,62.0,122.0,74.6,25.4,39.3,60.7
2015,VA,Eastern Virginia,6716.0,16.2,83.8,45.4,54.6,151.0,51.0,49.0,40.4,59.6
2015,VA,Virginia,5133.0,18.6,81.4,44.9,55.1,156.0,55.8,44.2,43.6,56.4
2015,VA,Virginia Commonwealth,9006.0,12.8,87.2,45.0,55.0,216.0,51.4,48.6,41.7,58.3
2015,VA,Virginia Tech Carilion,3572.0,20.9,79.1,41.5,58.5,42.0,38.1,61.9,33.3,66.7
2015,VT,Vermont-Larner,6054.0,1.3,98.7,44.3,55.7,114.0,32.5,67.5,48.2,50.9
2015,WA,U Washington,8090.0,11.2,88.8,44.7,55.3,245.0,50.2,49.8,55.5,44.5
2015,WI,MC Wisconsin,7782.0,10.0,90.0,42.5,57.5,230.0,53.5,46.5,43.0,57.0
2015,WI,Wisconsin,5205.0,15.2,84.8,43.0,57.0,176.0,70.5,29.5,51.7,48.3
2015,WV,Marshall-Edwards,1789.0,9.1,90.9,45.0,55.0,75.0,61.3,38.7,30.7,69.3
2015,WV,West Virginia,4051.0,4.1,95.9,42.5,57.5,110.0,56.4,43.6,49.1,50.9
2016,AL,Alabama,3845.0,13.2,86.8,48.5,51.5,186.0,86.6,13.4,44.1,55.9
2016,AL,South Alabama,1499.0,31.3,68.7,45.1,54.9,74.0,93.2,6.8,41.9,58.1
2016,AR,Arkansas,2607.0,15.2,84.8,44.8,55.2,173.0,89.6,10.4,51.4,48.6
2016,AZ,Arizona,6458.0,13.7,86.3,45.2,54.8,132.0,66.7,33.3,55.3,44.7
2016,AZ,Arizona Phoenix,5358.0,15.7,84.3,46.7,53.3,83.0,72.3,27.7,59.0,41.0
2016,CA,California Northstate,2834.0,58.5,41.5,50.3,49.7,90.0,85.6,14.4,44.4,55.6
2016,CA,Loma Linda,6032.0,42.6,57.4,47.7,52.3,168.0,41.7,58.3,46.4,53.6
2016,CA,Southern Cal-Keck,8257.0,51.6,48.4,47.2,52.8,184.0,77.7,22.3,48.9,51.1
2016,CA,Stanford,7512.0,36.0,64.0,44.5,55.4,93.0,37.6,62.4,50.5,49.5
2016,CA,UC Davis,7459.0,67.0,33.0,49.6,50.4,110.0,97.3,2.7,57.3,42.7
2016,CA,UC Irvine,6616.0,73.1,26.9,47.9,52.0,104.0,93.3,6.7,53.8,46.2
2016,CA,UC Riverside,5504.0,79.7,20.3,49.7,50.3,60.0,100.0,0.0,56.7,43.3
2016,CA,UC San Diego,7990.0,57.5,42.5,46.6,53.3,134.0,83.6,16.4,56.0,44.0
2016,CA,UC San Francisco,8279.0,47.6,52.4,47.6,52.3,165.0,81.2,18.8,52.7,47.3
2016,CA,UCLA Drew,2446.0,57.8,42.2,56.1,43.9,24.0,62.5,37.5,45.8,54.2
2016,CA,UCLA-Geffen,9635.0,56.0,44.0,47.9,52.1,151.0,75.5,24.5,53.0,47.0
2016,CO,Colorado,7324.0,9.8,90.2,46.1,53.9,182.0,73.1,26.9,46.7,53.3
2016,CT,Connecticut,3061.0,17.3,82.7,51.8,48.1,100.0,80.0,20.0,52.0,48.0
2016,CT,Quinnipiac-Netter,7615.0,5.1,94.9,48.7,51.2,90.0,18.9,81.1,48.9,51.1
2016,CT,Yale,5459.0,4.9,95.1,44.8,55.2,104.0,6.7,93.3,50.0,50.0
2016,DC,George Washington,15628.0,0.3,99.7,50.2,49.8,177.0,1.1,98.9,60.5,39.5
2016,DC,Georgetown,14377.0,0.3,99.7,48.7,51.2,196.0,1.5,98.5,53.6,46.4
2016,DC,Howard,8988.0,0.4,99.6,55.9,44.1,112.0,2.7,97.3,56.3,43.8
2016,FL,FIU-Wertheim,4791.0,50.4,49.6,49.5,50.5,126.0,83.3,16.7,48.4,51.6
2016,FL,Florida,4617.0,52.4,47.6,48.5,51.5,135.0,87.4,12.6,52.6,47.4
2016,FL,Florida Atlantic-Schmidt,4285.0,54.5,45.5,49.4,50.5,63.0,77.8,22.2,41.3,58.7
2016,FL,Florida State,6503.0,40.2,59.8,50.4,49.6,120.0,95.8,4.2,55.8,44.2
2016,FL,Miami-Miller,8658.0,24.5,75.5,45.3,54.7,196.0,51.0,49.0,57.1,42.9
2016,FL,UCF,5102.0,47.8,52.2,48.5,51.5,120.0,75.8,24.2,45.0,55.0
2016,FL,USF-Morsani,6174.0,41.7,58.3,48.9,51.1,183.0,57.9,42.1,45.4,54.6
2016,GA,Emory,8819.0,9.4,90.6,48.9,51.0,136.0,43.4,56.6,58.8,41.2
2016,GA,MC Georgia Augusta,2986.0,41.8,58.2,50.5,49.5,230.0,94.3,5.7,48.3,51.7
2016,GA,Mercer,1170.0,99.5,0.5,49.7,50.3,122.0,100.0,0.0,43.4,56.6
2016,GA,Morehouse,6486.0,12.0,88.0,57.6,42.4,92.0,67.4,32.6,60.9,39.1
2016,HI,Hawaii-Burns,2457.0,10.8,89.2,46.9,53.1,70.0,80.0,20.0,41.4,58.6
2016,IA,Iowa-Carver,3854.0,10.0,90.0,42.2,57.8,152.0,63.2,36.8,40.1,59.9
2016,IL,Chicago Med Franklin,12094.0,11.9,88.1,48.9,51.1,191.0,47.6,52.4,52.9,47.1
2016,IL,Chicago-Pritzker,5640.0,13.0,87.0,46.3,53.7,91.0,13.2,86.8,57.1,42.9
2016,IL,Illinois,7931.0,24.4,75.6,48.8,51.2,317.0,78.9,21.1,48.3,51.7
2016,IL,Loyola-Stritch,10875.0,15.4,84.6,49.6,50.4,159.0,35.8,64.2,57.2,42.8
2016,IL,Northwestern-Feinberg,7608.0,13.4,86.6,46.9,53.0,163.0,24.5,75.5,46.6,53.4
2016,IL,Rush,10754.0,15.1,84.9,48.2,51.8,136.0,47.1,52.9,41.9,58.1
2016,IL,Southern Illinois,1256.0,95.5,4.5,49.8,50.2,71.0,100.0,0.0,42.3,57.7
2016,IN,Indiana,7315.0,10.1,89.9,43.5,56.5,352.0,73.6,26.4,44.9,55.1
2016,KS,Kansas,3861.0,13.9,86.1,45.4,54.6,211.0,90.5,9.5,49.8,50.2
2016,KY,Kentucky,3416.0,13.8,86.2,41.4,58.6,136.0,65.4,34.6,43.4,56.6
2016,KY,Louisville,3767.0,11.9,88.1,42.6,57.3,156.0,76.3,23.7,48.1,51.9
2016,LA,LSU New Orleans,3244.0,23.5,76.5,48.6,51.3,197.0,90.4,9.6,39.6,60.4
2016,LA,LSU Shreveport,1329.0,47.3,52.7,47.5,52.5,124.0,99.2,0.8,51.6,48.4
2016,LA,Tulane,10771.0,4.3,95.7,49.2,50.8,191.0,8.9,91.1,51.8,48.2
2016,MA,Boston,11051.0,8.9,91.1,50.3,49.6,190.0,23.2,76.8,56.8,43.2
2016,MA,Harvard,7901.0,7.7,92.3,45.0,54.9,165.0,12.1,87.9,50.9,49.1
2016,MA,Massachusetts,3513.0,33.6,66.4,50.4,49.5,150.0,90.0,10.0,54.0,46.0
2016,MA,Tufts,11014.0,9.7,90.3,49.7,50.3,211.0,28.4,71.6,52.6,46.9
2016,MD,Johns Hopkins,6618.0,6.5,93.5,44.6,55.4,118.0,9.3,90.7,45.8,54.2
2016,MD,Maryland,4740.0,20.2,79.8,48.6,51.4,161.0,72.0,28.0,62.7,37.3
2016,MD,Uniformed Services-Hebert,3177.0,7.3,92.7,36.3,63.7,171.0,6.4,93.6,39.8,60.2
2016,MI,Central Michigan,4790.0,25.8,74.2,48.8,51.2,101.0,75.2,24.8,59.4,40.6
2016,MI,Michigan,6111.0,18.2,81.8,44.4,55.6,172.0,51.7,48.3,56.4,43.6
2016,MI,Michigan State,6917.0,23.3,76.7,48.0,52.0,177.0,86.4,13.6,57.6,42.4
2016,MI,Oakland Beaumont,7062.0,20.4,79.6,46.1,53.9,125.0,36.0,64.0,52.8,47.2
2016,MI,Wayne State,4770.0,34.0,66.0,45.5,54.5,286.0,73.8,26.2,43.0,57.0
2016,MI,Western Michigan-Stryker,4500.0,27.0,73.0,44.6,55.4,72.0,45.8,54.2,43.1,56.9
2016,MN,Mayo,4805.0,8.6,91.4,43.0,56.9,51.0,7.8,92.2,58.8,41.2
2016,MN,Minnesota,4890.0,18.5,81.5,46.0,54.0,229.0,83.8,16.2,46.7,53.3
2016,MO,Missouri Columbia,2136.0,26.8,73.2,45.4,54.6,104.0,85.6,14.4,51.0,49.0
2016,MO,Missouri Kansas City,2637.0,9.0,91.0,46.3,53.7,120.0,59.2,40.8,50.8,49.2
2016,MO,Saint Louis,7730.0,6.3,93.7,44.5,55.5,180.0,18.3,81.7,46.1,53.9
2016,MO,Washington U St Louis,4391.0,5.0,95.0,43.7,56.2,123.0,7.3,92.7,50.4,49.6
2016,MS,Mississippi,386.0,99.5,0.5,55.7,44.3,145.0,100.0,0.0,49.0,51.0
2016,NC,Duke,7455.0,6.9,93.1,45.6,54.4,119.0,10.9,89.1,58.8,41.2
2016,NC,East Carolina-Brody,1020.0,99.7,0.3,49.8,50.2,80.0,100.0,0.0,50.0,50.0
2016,NC,North Carolina,7266.0,15.2,84.8,49.6,50.3,180.0,81.1,18.9,52.8,47.2
2016,NC,Wake Forest,9115.0,9.6,90.4,46.4,53.5,129.0,32.6,67.4,53.5,46.5
2016,ND,North Dakota,1442.0,8.0,92.0,45.1,54.8,78.0,61.5,38.5,50.0,50.0
2016,NE,Creighton,6770.0,2.5,97.5,42.6,57.4,154.0,7.8,92.2,48.7,51.3
2016,NE,Nebraska,1972.0,15.4,84.6,42.9,57.1,126.0,80.2,19.8,51.6,48.4
2016,NH,Dartmouth-Geisel,7571.0,1.1,98.9,47.2,52.8,92.0,8.7,91.3,58.7,41.3
2016,NJ,Cooper Rowan,5879.0,20.0,80.0,51.4,48.6,88.0,68.2,31.8,61.4,38.6
2016,NJ,Rutgers New Jersey,4112.0,35.6,64.4,50.3,49.7,178.0,88.2,11.8,48.3,51.7
2016,NJ,Rutgers-RW Johnson,3771.0,36.9,63.1,50.2,49.8,160.0,78.8,21.3,56.3,43.8
2016,NM,New Mexico,1711.0,19.3,80.7,46.3,53.7,103.0,95.1,4.9,48.5,51.5
2016,NV,Nevada Reno,1070.0,20.7,79.3,42.6,57.4,68.0,73.5,26.5,41.2,58.8
2016,NY,Albany,9553.0,20.3,79.7,47.0,53.0,134.0,36.6,63.4,47.8,52.2
2016,NY,Buffalo-Jacobs,4490.0,49.4,50.6,48.4,51.6,149.0,87.9,12.1,52.3,47.7
2016,NY,CUNY,69.0,100.0,0.0,62.3,37.7,69.0,100.0,0.0,62.3,37.7
2016,NY,Columbia-Vagelos,8001.0,16.3,83.7,46.9,53.1,151.0,27.8,72.2,47.7,52.3
2016,NY,Cornell-Weill,6198.0,20.1,79.9,46.4,53.6,106.0,27.4,72.6,47.2,52.8
2016,NY,Einstein,8328.0,21.0,79.0,46.7,53.2,183.0,44.8,55.2,46.4,53.6
2016,NY,Zucker Hofstra Northwell,6208.0,31.1,68.9,49.5,50.5,99.0,53.5,46.5,45.5,54.5
2016,NY,Mount Sinai-Icahn,6153.0,22.9,77.1,50.0,49.9,140.0,37.1,62.9,51.4,48.6
2016,NY,New York Medical,12611.0,17.3,82.7,48.7,51.2,213.0,32.4,67.6,58.2,41.8
2016,NY,NYU-Grossman,7359.0,19.5,80.5,48.0,51.9,129.0,34.1,65.9,45.7,54.3
2016,NY,Rochester,6582.0,22.9,77.1,47.4,52.5,104.0,39.4,60.6,51.9,48.1
2016,NY,SUNY Downstate,5140.0,49.6,50.4,50.6,49.4,190.0,77.9,22.1,41.6,58.4
2016,NY,SUNY Upstate,4361.0,52.6,47.4,48.7,51.3,160.0,85.6,14.4,45.0,55.0
2016,NY,Renaissance Stony Brook,5057.0,47.9,52.1,49.1,50.8,132.0,78.8,21.2,48.5,51.5
2016,OH,Case Western Reserve,6583.0,12.3,87.7,44.8,55.2,216.0,18.5,81.5,50.9,49.1
2016,OH,Cincinnati,4805.0,27.2,72.8,43.6,56.4,170.0,65.3,34.7,50.6,49.4
2016,OH,Northeast Ohio,2701.0,40.4,59.6,46.5,53.4,148.0,89.2,10.8,50.7,49.3
2016,OH,Ohio State,6131.0,20.7,79.3,43.0,56.9,199.0,53.3,46.7,54.3,45.7
2016,OH,Toledo,3679.0,33.1,66.9,44.6,55.4,174.0,75.9,24.1,46.0,54.0
2016,OH,Wright State-Boonshoft,5194.0,23.4,76.6,47.5,52.5,108.0,71.3,28.7,57.4,42.6
2016,OK,Oklahoma,1992.0,22.2,77.8,44.2,55.8,165.0,92.1,7.9,44.2,55.8
2016,OR,Oregon,6697.0,7.1,92.9,48.2,51.8,153.0,71.9,28.1,61.4,38.6
2016,PA,Geisinger Commonwealth,6591.0,16.2,83.8,50.7,49.3,108.0,71.3,28.7,50.0,50.0
2016,PA,Drexel,14366.0,9.1,90.9,49.2,50.8,260.0,36.9,63.1,49.2,50.8
2016,PA,Jefferson-Kimmel,10726.0,11.5,88.5,47.5,52.5,266.0,25.9,74.1,49.6,50.4
2016,PA,Penn State,9592.0,13.3,86.7,46.7,53.3,144.0,50.0,50.0,50.7,49.3
2016,PA,Pennsylvania-Perelman,5720.0,10.8,89.2,46.2,53.7,146.0,20.5,79.5,50.0,50.0
2016,PA,Pittsburgh,5872.0,14.4,85.6,46.1,53.9,148.0,32.4,67.6,52.0,48.0
2016,PA,Temple-Katz,10628.0,12.5,87.5,48.2,51.8,206.0,38.3,61.7,48.5,51.5
2016,PR,Caribe,1186.0,46.3,53.7,52.0,48.0,70.0,92.9,7.1,51.4,48.6
2016,PR,Ponce,1556.0,35.2,64.8,51.0,49.0,83.0,72.3,27.7,47.0,53.0
2016,PR,Puerto Rico,719.0,63.3,36.7,51.5,48.5,112.0,95.5,4.5,49.1,50.9
2016,PR,San Juan Bautista,1343.0,34.3,65.7,51.4,48.6,63.0,69.8,30.2,58.7,41.3
2016,RI,Brown-Alpert,8199.0,1.1,98.9,52.3,47.7,144.0,12.5,87.5,50.0,50.0
2016,SC,MU South Carolina,4676.0,13.0,87.0,51.0,49.0,176.0,84.1,15.9,40.9,59.1
2016,SC,South Carolina Columbia,3956.0,13.1,86.9,49.5,50.5,97.0,74.2,25.8,44.3,55.7
2016,SC,South Carolina Greenville,4158.0,13.4,86.6,51.4,48.6,103.0,71.8,28.2,54.4,45.6
2016,SD,South Dakota-Sanford,859.0,16.9,83.1,41.6,58.3,66.0,77.3,22.7,40.9,59.1
2016,TN,East Tennessee-Quillen,2061.0,35.6,64.4,45.1,54.9,68.0,91.2,8.8,42.6,57.4
2016,TN,Meharry,7687.0,4.2,95.8,55.0,45.0,108.0,18.5,81.5,46.3,53.7
2016,TN,Tennessee,2238.0,37.5,62.5,46.1,53.9,170.0,94.1,5.9,41.2,58.8
2016,TN,Vanderbilt,7174.0,5.0,95.0,45.5,54.4,89.0,11.2,88.8,53.9,46.1
2016,TX,Baylor,7587.0,25.2,74.8,47.5,52.5,186.0,76.9,23.1,51.6,48.4
2016,TX,Texas A & M,4861.0,77.6,22.4,46.5,53.5,183.0,91.8,8.2,49.2,50.8
2016,TX,Texas Tech,4515.0,79.7,20.3,46.5,53.5,180.0,88.9,11.1,47.8,52.2
2016,TX,Texas Tech-Foster,4050.0,82.2,17.8,46.3,53.7,103.0,96.1,3.9,42.7,56.3
2016,TX,UT Austin-Dell,4519.0,78.6,21.4,47.0,53.0,50.0,90.0,10.0,46.0,54.0
2016,TX,UT San Antonio-Long,5174.0,76.3,23.7,46.2,53.8,215.0,87.9,12.1,46.0,54.0
2016,TX,UT Houston-McGovern,5262.0,75.8,24.2,46.8,53.1,240.0,94.2,5.8,52.5,47.5
2016,TX,UT Medical Branch,4992.0,78.8,21.2,46.8,53.2,230.0,95.2,4.8,48.7,50.9
2016,TX,UT Rio Grande Valley,2784.0,83.1,16.9,47.8,52.2,55.0,90.9,9.1,50.9,49.1
2016,TX,UT Southwestern,5083.0,74.6,25.4,46.1,53.9,230.0,82.6,17.4,47.4,52.6
2016,UT,Utah,3871.0,13.0,87.0,39.8,60.2,125.0,70.4,29.6,44.0,56.0
2016,VA,Eastern Virginia,7319.0,14.6,85.4,48.1,51.9,151.0,51.0,49.0,41.7,58.3
2016,VA,Virginia,5329.0,16.8,83.2,46.3,53.6,156.0,50.0,50.0,47.4,52.6
2016,VA,Virginia Commonwealth,9469.0,12.0,88.0,46.4,53.6,216.0,50.0,50.0,49.1,50.9
2016,VA,Virginia Tech Carilion,4611.0,16.1,83.9,44.5,55.5,42.0,40.5,59.5,40.5,59.5
2016,VT,Vermont-Larner,5975.0,1.6,98.4,46.3,53.6,117.0,29.1,70.9,53.0,46.2
2016,WA,U Washington,8777.0,11.0,89.0,47.7,52.2,270.0,53.3,46.7,56.3,43.7
2016,WI,MC Wisconsin,7643.0,9.7,90.3,43.4,56.6,261.0,49.0,51.0,44.4,55.2
2016,WI,Wisconsin,5552.0,13.5,86.5,43.6,56.3,170.0,61.2,38.8,50.0,50.0
2016,WV,Marshall-Edwards,1754.0,11.8,88.2,45.5,54.5,83.0,88.0,12.0,39.8,60.2
2016,WV,West Virginia,4851.0,4.7,95.3,43.7,56.3,110.0,50.0,50.0,50.0,50.0
2017,AL,Alabama,3940.0,13.1,86.9,50.2,49.8,186.0,88.2,11.8,49.5,50.5
2017,AL,South Alabama,1485.0,30.8,69.2,48.6,51.4,72.0,93.1,6.9,44.4,55.6
2017,AR,Arkansas,2210.0,15.6,84.4,45.2,54.8,173.0,89.6,10.4,45.7,54.3
2017,AZ,Arizona,7218.0,12.1,87.9,48.9,51.1,117.0,69.2,30.8,47.0,53.0
2017,AZ,Arizona Phoenix,4721.0,17.3,82.7,48.9,51.1,80.0,77.5,22.5,60.0,40.0
2017,CA,California Northstate,5585.0,49.7,50.3,50.6,49.4,94.0,92.6,7.4,47.9,52.1
2017,CA,Loma Linda,5252.0,41.2,58.8,48.2,51.8,168.0,54.8,45.2,43.5,56.5
2017,CA,Southern Cal-Keck,8099.0,49.8,50.2,47.8,52.1,184.0,74.5,25.5,46.7,53.3
2017,CA,Stanford,7258.0,33.8,66.2,45.7,54.2,100.0,40.0,60.0,50.0,50.0
2017,CA,UC Davis,6971.0,66.3,33.7,51.0,48.9,114.0,95.6,4.4,64.0,36.0
2017,CA,UC Irvine,6286.0,72.0,28.0,49.1,50.8,104.0,89.4,10.6,54.8,44.2
2017,CA,UC Riverside,5399.0,76.3,23.7,50.8,49.2,66.0,100.0,0.0,50.0,50.0
2017,CA,UC San Diego,7971.0,54.2,45.8,47.6,52.3,134.0,88.8,11.2,52.2,47.8
2017,CA,UC San Francisco,8137.0,44.6,55.4,49.0,50.9,161.0,68.9,31.1,59.0,41.0
2017,CA,UCLA-Geffen,11405.0,50.1,49.9,50.1,49.8,175.0,67.4,32.6,49.1,50.9
2017,CO,Colorado,7063.0,11.0,89.0,47.1,52.8,183.0,64.5,35.5,49.2,50.3
2017,CT,Connecticut,2781.0,19.0,81.0,53.5,46.4,102.0,82.4,17.6,51.0,49.0
2017,CT,Quinnipiac-Netter,6967.0,5.4,94.6,50.2,49.8,93.0,26.9,73.1,64.5,35.5
2017,CT,Yale,5606.0,4.4,95.6,47.4,52.6,104.0,2.9,97.1,47.1,52.9
2017,DC,George Washington,14257.0,0.5,99.5,51.4,48.6,175.0,3.4,96.6,62.3,37.7
2017,DC,Georgetown,14062.0,0.4,99.6,50.2,49.8,198.0,1.5,98.5,47.5,52.5
2017,DC,Howard,8691.0,0.6,99.4,56.6,43.4,116.0,2.6,97.4,54.3,45.7
2017,FL,FIU-Wertheim,5016.0,48.1,51.9,50.2,49.8,123.0,82.1,17.9,52.0,48.0
2017,FL,Florida,4874.0,50.4,49.6,48.6,51.4,139.0,82.0,18.0,46.0,54.0
2017,FL,Florida Atlantic-Schmidt,3667.0,60.0,40.0,49.9,50.1,62.0,87.1,12.9,58.1,41.9
2017,FL,Florida State,5866.0,43.9,56.1,50.7,49.3,120.0,98.3,1.7,56.7,43.3
2017,FL,Miami-Miller,8081.0,25.4,74.6,45.8,54.2,199.0,52.3,47.7,58.3,41.2
2017,FL,UCF,4823.0,49.7,50.3,48.8,51.2,120.0,68.3,31.7,49.2,50.8
2017,FL,USF-Morsani,6359.0,40.5,59.5,49.2,50.8,172.0,58.7,41.3,45.3,54.7
2017,GA,Emory,8919.0,8.8,91.2,50.9,49.1,138.0,26.8,73.2,57.2,42.8
2017,GA,MC Georgia Augusta,3019.0,41.2,58.8,52.5,47.4,230.0,95.2,4.8,49.6,50.4
2017,GA,Mercer,1081.0,99.9,0.1,52.8,47.2,123.0,100.0,0.0,48.8,51.2
2017,GA,Morehouse,6088.0,12.2,87.8,57.4,42.6,100.0,63.0,37.0,56.0,44.0
2017,HI,Hawaii-Burns,2231.0,10.5,89.5,47.6,52.4,70.0,78.6,21.4,52.9,47.1
2017,IA,Iowa-Carver,3799.0,8.8,91.2,43.8,56.2,152.0,65.1,34.9,47.4,52.6
2017,IL,Chicago Med Franklin,11928.0,12.0,88.0,49.8,50.2,189.0,32.8,67.2,46.6,53.4
2017,IL,Chicago-Pritzker,5549.0,13.0,87.0,46.8,53.1,90.0,23.3,76.7,48.9,51.1
2017,IL,Illinois,7609.0,24.9,75.1,50.3,49.7,286.0,83.9,16.1,49.0,51.0
2017,IL,Loyola-Stritch,11355.0,14.5,85.5,50.2,49.7,165.0,37.0,63.0,52.1,47.9
2017,IL,Northwestern-Feinberg,7516.0,12.8,87.2,48.3,51.6,161.0,23.6,76.4,46.0,54.0
2017,IL,Rush,8673.0,17.5,82.5,50.2,49.7,136.0,33.8,66.2,47.1,52.9
2017,IL,Southern Illinois,1197.0,96.2,3.8,49.3,50.7,71.0,98.6,1.4,49.3,50.7
2017,IN,Indiana,7206.0,10.1,89.9,44.7,55.3,353.0,79.6,20.4,42.2,57.8
2017,KS,Kansas,3332.0,16.1,83.9,44.8,55.2,211.0,87.2,12.8,44.1,55.9
2017,KY,Kentucky,2750.0,17.8,82.2,44.7,55.3,136.0,77.9,22.1,50.0,50.0
2017,KY,Louisville,3586.0,13.0,87.0,46.2,53.8,161.0,84.5,15.5,46.0,54.0
2017,LA,LSU New Orleans,3083.0,23.7,76.3,50.1,49.8,195.0,90.8,9.2,52.8,47.2
2017,LA,LSU Shreveport,1265.0,50.7,49.3,51.1,48.9,127.0,96.9,3.1,59.1,40.9
2017,LA,Tulane,9930.0,4.4,95.6,50.7,49.2,190.0,10.0,90.0,46.8,53.2
2017,MA,Boston,10578.0,8.5,91.5,51.6,48.4,172.0,22.1,77.9,51.7,48.3
2017,MA,Harvard,7458.0,7.7,92.3,45.6,54.3,165.0,13.3,86.7,49.1,50.9
2017,MA,Massachusetts,3614.0,28.1,71.9,51.2,48.7,162.0,82.7,17.3,56.8,43.2
2017,MA,Tufts,10951.0,8.6,91.4,50.9,49.0,210.0,25.7,74.3,53.3,46.7
2017,MD,Johns Hopkins,6636.0,6.6,93.4,46.4,53.6,120.0,11.7,88.3,52.5,47.5
2017,MD,Maryland,4837.0,19.3,80.7,50.3,49.7,160.0,71.9,28.1,59.4,40.6
2017,MD,Uniformed Services-Hebert,3009.0,6.4,93.6,36.7,63.3,171.0,10.5,89.5,49.7,50.3
2017,MI,Central Michigan,5393.0,22.6,77.4,49.6,50.4,103.0,77.7,22.3,52.4,47.6
2017,MI,Michigan,6943.0,17.5,82.5,46.5,53.4,177.0,39.5,60.5,54.2,45.8
2017,MI,Michigan State,7183.0,21.8,78.2,48.8,51.2,191.0,76.4,23.6,54.5,45.5
2017,MI,Oakland Beaumont,6552.0,20.9,79.1,46.4,53.6,122.0,48.4,51.6,57.4,42.6
2017,MI,Wayne State,5581.0,28.2,71.8,47.0,53.0,290.0,64.5,35.5,52.1,47.9
2017,MI,Western Michigan-Stryker,4861.0,24.0,76.0,47.9,52.1,84.0,28.6,71.4,50.0,50.0
2017,MN,Mayo,8071.0,7.0,93.0,44.3,55.7,102.0,10.8,89.2,50.0,50.0
2017,MN,Minnesota,4743.0,19.2,80.8,46.7,53.2,238.0,84.5,15.5,57.6,42.4
2017,MO,Missouri Columbia,2227.0,23.7,76.3,45.6,54.3,128.0,81.3,18.8,46.9,53.1
2017,MO,Missouri Kansas City,2014.0,11.7,88.3,45.3,54.6,106.0,59.4,40.6,62.3,37.7
2017,MO,Saint Louis,6949.0,7.0,93.0,45.3,54.7,177.0,18.6,81.4,38.4,61.6
2017,MO,Washington U St Louis,4995.0,4.8,95.2,45.5,54.4,124.0,5.6,94.4,49.2,50.8
2017,MS,Mississippi,406.0,99.5,0.5,53.0,47.0,155.0,100.0,0.0,53.5,46.5
2017,NC,Duke,7030.0,7.6,92.4,46.8,53.1,116.0,19.8,80.2,56.9,42.2
2017,NC,East Carolina-Brody,1008.0,99.7,0.3,50.9,49.1,82.0,100.0,0.0,52.4,47.6
2017,NC,North Carolina,6443.0,16.0,84.0,50.7,49.2,180.0,81.7,18.3,52.8,47.2
2017,NC,Wake Forest,9281.0,9.6,90.4,47.6,52.4,136.0,33.8,66.2,50.7,49.3
